project_id,deployment_id,image_id,filename,location,is_blank,identified_by,wi_taxon_id,class,order,family,genus,species,common_name,uncertainty,timestamp,number_of_objects,age,sex,animal_recognizable,individual_id,individual_animal_notes,behavior,highlighted,markings,cv_confidence,license
2004862,Carrizo 3 Density 1 Cam 1,47ce382b-de76-40d5-b444-832e0ad6c8f2,DSCF0053.JPG,gs://145625598251_2004862_978_cam_traps_carrizo_20__main/deployment/2211685/prod/directUpload/47ce382b-de76-40d5-b444-832e0ad6c8f2.JPG,0,Mario Zuliani,583c7fae-59f0-40f1-9ce7-484717f2f0ad,Mammalia,Rodentia,Heteromyidae,Dipodomys,,Dipodomys Species,,2021-01-12 17:45:59,1,,,,,,,false,,,CC0
2004862,Carrizo 3 Density 1 Cam 1,94c7c1d9-294b-424d-b04c-be8c0525ed2a,DSCF0054.JPG,gs://145625598251_2004862_978_cam_traps_carrizo_20__main/deployment/2211685/prod/directUpload/94c7c1d9-294b-424d-b04c-be8c0525ed2a.JPG,0,Mario Zuliani,583c7fae-59f0-40f1-9ce7-484717f2f0ad,Mammalia,Rodentia,Heteromyidae,Dipodomys,,Dipodomys Species,,2021-01-12 17:52:19,1,,,,,,,false,,,CC0
2004862,Carrizo 3 Density 1 Cam 1,77fb142e-5eea-4c22-adcf-018830ea04b6,DSCF0055.JPG,gs://145625598251_2004862_978_cam_traps_carrizo_20__main/deployment/2211685/prod/directUpload/77fb142e-5eea-4c22-adcf-018830ea04b6.JPG,1,Mario Zuliani,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-12 19:59:58,1,,,,,,,false,,,CC0
2004862,Carrizo 3 Density 1 Cam 1,0de15662-4264-4185-b10b-dfeb728554a7,DSCF0056.JPG,gs://145625598251_2004862_978_cam_traps_carrizo_20__main/deployment/2211685/prod/directUpload/0de15662-4264-4185-b10b-dfeb728554a7.JPG,0,Mario Zuliani,583c7fae-59f0-40f1-9ce7-484717f2f0ad,Mammalia,Rodentia,Heteromyidae,Dipodomys,,Dipodomys Species,,2021-01-12 20:01:00,1,,,,,,,false,,,CC0
2004862,Carrizo 3 Density 1 Cam 1,d535e32e-d56f-442d-9c79-95d05114be9a,DSCF0057.JPG,gs://145625598251_2004862_978_cam_traps_carrizo_20__main/deployment/2211685/prod/directUpload/d535e32e-d56f-442d-9c79-95d05114be9a.JPG,1,Mario Zuliani,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-12 20:20:26,1,,,,,,,false,,,CC0
2004862,Carrizo 3 Density 1 Cam 1,48e56de7-2d56-4cde-8c61-a7da15d7d10c,DSCF0058.JPG,gs://145625598251_2004862_978_cam_traps_carrizo_20__main/deployment/2211685/prod/directUpload/48e56de7-2d56-4cde-8c61-a7da15d7d10c.JPG,0,Mario Zuliani,583c7fae-59f0-40f1-9ce7-484717f2f0ad,Mammalia,Rodentia,Heteromyidae,Dipodomys,,Dipodomys Species,,2021-01-12 20:58:58,1,,,,,,,false,,,CC0
2004862,Carrizo 3 Density 1 Cam 1,70ad9b92-c581-4b82-802d-976e213eb776,DSCF0059.JPG,gs://145625598251_2004862_978_cam_traps_carrizo_20__main/deployment/2211685/prod/directUpload/70ad9b92-c581-4b82-802d-976e213eb776.JPG,0,Mario Zuliani,583c7fae-59f0-40f1-9ce7-484717f2f0ad,Mammalia,Rodentia,Heteromyidae,Dipodomys,,Dipodomys Species,,2021-01-12 21:32:34,1,,,,,,,false,,,CC0
2004862,Carrizo 3 Density 1 Cam 1,003eab2a-d39c-44df-a21d-8ed9e9117803,DSCF0060.JPG,gs://145625598251_2004862_978_cam_traps_carrizo_20__main/deployment/2211685/prod/directUpload/003eab2a-d39c-44df-a21d-8ed9e9117803.JPG,0,Mario Zuliani,583c7fae-59f0-40f1-9ce7-484717f2f0ad,Mammalia,Rodentia,Heteromyidae,Dipodomys,,Dipodomys Species,,2021-01-12 21:35:30,1,,,,,,,false,,,CC0
2004862,Carrizo 3 Density 1 Cam 1,b9ec722e-5bab-4803-98cb-c9e4a50d2c6e,DSCF0061.JPG,gs://145625598251_2004862_978_cam_traps_carrizo_20__main/deployment/2211685/prod/directUpload/b9ec722e-5bab-4803-98cb-c9e4a50d2c6e.JPG,0,Mario Zuliani,583c7fae-59f0-40f1-9ce7-484717f2f0ad,Mammalia,Rodentia,Heteromyidae,Dipodomys,,Dipodomys Species,,2021-01-12 21:47:47,1,,,,,,,false,,,CC0
2004862,Carrizo 3 Density 1 Cam 1,58efb98d-7757-4111-9059-299558beadb2,DSCF0062.JPG,gs://145625598251_2004862_978_cam_traps_carrizo_20__main/deployment/2211685/prod/directUpload/58efb98d-7757-4111-9059-299558beadb2.JPG,0,Mario Zuliani,583c7fae-59f0-40f1-9ce7-484717f2f0ad,Mammalia,Rodentia,Heteromyidae,Dipodomys,,Dipodomys Species,,2021-01-12 22:14:58,1,,,,,,,false,,,CC0
2004862,Carrizo 3 Density 1 Cam 1,637c5e01-0748-405a-be0b-76fbe901978d,DSCF0063.JPG,gs://145625598251_2004862_978_cam_traps_carrizo_20__main/deployment/2211685/prod/directUpload/637c5e01-0748-405a-be0b-76fbe901978d.JPG,0,Mario Zuliani,3809c79c-03bd-42a9-9620-2747d63193da,Mammalia,Rodentia,Sciuridae,Ammospermophilus,nelsoni,Nelson's Antelope Squirrel,,2021-01-13 00:44:45,1,,,,,,,false,,,CC0
2004862,Carrizo 3 Density 1 Cam 1,57d30689-f847-4056-b8f1-10f328c9346b,DSCF0064.JPG,gs://145625598251_2004862_978_cam_traps_carrizo_20__main/deployment/2211685/prod/directUpload/57d30689-f847-4056-b8f1-10f328c9346b.JPG,1,Mario Zuliani,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-13 04:20:04,1,,,,,,,false,,,CC0
