project_id,deployment_id,image_id,filename,location,is_blank,identified_by,wi_taxon_id,class,order,family,genus,species,common_name,uncertainty,timestamp,number_of_objects,age,sex,animal_recognizable,individual_id,individual_animal_notes,behavior,highlighted,markings,cv_confidence,license
2004862,Carrizo 3 Density 1 Cam 1,476e5a2a-9992-4b8d-b0db-6b84f834601a,DSCF0066.JPG,gs://145625598251_2004862_978_cam_traps_carrizo_20__main/deployment/2211685/prod/directUpload/476e5a2a-9992-4b8d-b0db-6b84f834601a.JPG,0,Computer vision,4457a0c6-cb68-44c0-9c27-ad08abe57755,Mammalia,Carnivora,Canidae,Vulpes,macrotis,Kit Fox,,2023-01-27 19:07:43.822,1,,,false,,,,false,,0.79,CC0
2004862,Carrizo 3 Density 1 Cam 1,d21f7197-e6de-48e6-9915-f618a2a3f3c2,DSCF0073.JPG,gs://145625598251_2004862_978_cam_traps_carrizo_20__main/deployment/2211685/prod/directUpload/d21f7197-e6de-48e6-9915-f618a2a3f3c2.JPG,1,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-05 22:15:54,1,,,false,,,,false,,0.95,CC0
2004862,Carrizo 3 Density 1 Cam 1,53ae1b05-8bff-4b47-81c7-502e082963bb,DSCF0071.JPG,gs://145625598251_2004862_978_cam_traps_carrizo_20__main/deployment/2211685/prod/directUpload/53ae1b05-8bff-4b47-81c7-502e082963bb.JPG,0,Computer vision,1f689929-883d-4dae-958c-3d57ab5b6c16,,,,,,Animal,,2021-01-05 21:42:15,1,,,false,,,,false,,0.65,CC0
2004862,Carrizo 3 Density 1 Cam 1,4b4d5f94-744c-4d78-be8e-5a4a16738e3e,DSCF0076.JPG,gs://145625598251_2004862_978_cam_traps_carrizo_20__main/deployment/2211685/prod/directUpload/4b4d5f94-744c-4d78-be8e-5a4a16738e3e.JPG,0,Computer vision,f2efdae9-efb8-48fb-8a91-eccf79ab4ffb,No CV Result,No CV Result,No CV Result,No CV Result,No CV Result,No CV Result,,2021-01-06 14:49:02,1,,,false,,,,false,,0.23,CC0
2004862,Carrizo 3 Density 1 Cam 1,955ade17-49bd-4458-abf6-8fe4ae309780,DSCF0068.JPG,gs://145625598251_2004862_978_cam_traps_carrizo_20__main/deployment/2211685/prod/directUpload/955ade17-49bd-4458-abf6-8fe4ae309780.JPG,0,Computer vision,1f689929-883d-4dae-958c-3d57ab5b6c16,,,,,,Animal,,2021-01-05 19:06:39,1,,,false,,,,false,,0.82,CC0
2004862,Carrizo 3 Density 1 Cam 1,a45efcd1-6b0a-4324-8c6c-c54ff464481f,DSCF0078.JPG,gs://145625598251_2004862_978_cam_traps_carrizo_20__main/deployment/2211685/prod/directUpload/a45efcd1-6b0a-4324-8c6c-c54ff464481f.JPG,0,Computer vision,4457a0c6-cb68-44c0-9c27-ad08abe57755,Mammalia,Carnivora,Canidae,Vulpes,macrotis,Kit Fox,,2021-01-06 17:46:04,1,,,false,,,,false,,0.63,CC0
2004862,Carrizo 3 Density 1 Cam 1,2f47c08f-dcd4-407e-bcb4-07c1a8006576,DSCF0083.JPG,gs://145625598251_2004862_978_cam_traps_carrizo_20__main/deployment/2211685/prod/directUpload/2f47c08f-dcd4-407e-bcb4-07c1a8006576.JPG,0,Computer vision,f2d233e3-80e3-433d-9687-e29ecc7a467a,Mammalia,,,,,Mammal,,2021-01-06 20:43:58,1,,,false,,,,false,,0.80,CC0
2004862,Carrizo 3 Density 1 Cam 1,2214cc0d-ee6e-498a-9504-882aa9878e7d,DSCF0092.JPG,gs://145625598251_2004862_978_cam_traps_carrizo_20__main/deployment/2211685/prod/directUpload/2214cc0d-ee6e-498a-9504-882aa9878e7d.JPG,1,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-07 21:27:16,1,,,false,,,,false,,0.98,CC0
2004862,Carrizo 3 Density 1 Cam 1,b142953b-7a10-4644-a299-2b6bee34d855,DSCF0065.JPG,gs://145625598251_2004862_978_cam_traps_carrizo_20__main/deployment/2211685/prod/directUpload/b142953b-7a10-4644-a299-2b6bee34d855.JPG,0,Computer vision,9c7ff463-d1cb-47a6-9afa-30a7b7760fc0,Mammalia,Lagomorpha,Leporidae,Lepus,californicus,Black-tailed Jackrabbit,,2021-01-05 16:43:17,1,,,false,,,,false,,0.72,CC0
2004862,Carrizo 3 Density 1 Cam 1,1494d298-2567-451a-ad1c-74c77912e3b3,DSCF0089.JPG,gs://145625598251_2004862_978_cam_traps_carrizo_20__main/deployment/2211685/prod/directUpload/1494d298-2567-451a-ad1c-74c77912e3b3.JPG,0,Computer vision,eeeb5d26-2a47-4d01-a3de-10b33ec0aee4,Mammalia,Carnivora,,,,Carnivorous Mammal,,2021-01-07 19:46:24,1,,,false,,,,false,,0.65,CC0
2004862,Carrizo 3 Density 1 Cam 1,6d2d4245-970f-4cc4-b96c-3cc41e2ca168,DSCF0093.JPG,gs://145625598251_2004862_978_cam_traps_carrizo_20__main/deployment/2211685/prod/directUpload/6d2d4245-970f-4cc4-b96c-3cc41e2ca168.JPG,1,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-08 00:45:52,1,,,false,,,,false,,0.99,CC0
2004862,Carrizo 3 Density 1 Cam 1,ea7128ad-6544-4db2-8bcb-d937c9ce6921,DSCF0074.JPG,gs://145625598251_2004862_978_cam_traps_carrizo_20__main/deployment/2211685/prod/directUpload/ea7128ad-6544-4db2-8bcb-d937c9ce6921.JPG,0,Computer vision,1f689929-883d-4dae-958c-3d57ab5b6c16,,,,,,Animal,,2021-01-05 22:47:54,1,,,false,,,,false,,0.62,CC0
2004862,Carrizo 3 Density 1 Cam 1,9f3b8519-3f2c-48c8-9e46-432d1dd0b462,DSCF0091.JPG,gs://145625598251_2004862_978_cam_traps_carrizo_20__main/deployment/2211685/prod/directUpload/9f3b8519-3f2c-48c8-9e46-432d1dd0b462.JPG,0,Computer vision,f2d233e3-80e3-433d-9687-e29ecc7a467a,Mammalia,,,,,Mammal,,2021-01-07 21:14:38,1,,,false,,,,false,,0.65,CC0
2004862,Carrizo 3 Density 1 Cam 1,cbb3e5b1-dde1-498a-9623-fa434467387b,DSCF0085.JPG,gs://145625598251_2004862_978_cam_traps_carrizo_20__main/deployment/2211685/prod/directUpload/cbb3e5b1-dde1-498a-9623-fa434467387b.JPG,0,Computer vision,1f689929-883d-4dae-958c-3d57ab5b6c16,,,,,,Animal,,2021-01-06 21:37:06,1,,,false,,,,false,,0.52,CC0
2004862,Carrizo 3 Density 1 Cam 1,0a6f05a2-1b84-4868-82b9-ed8cf549f86c,DSCF0094.JPG,gs://145625598251_2004862_978_cam_traps_carrizo_20__main/deployment/2211685/prod/directUpload/0a6f05a2-1b84-4868-82b9-ed8cf549f86c.JPG,1,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-08 03:54:07,1,,,false,,,,false,,0.99,CC0
2004862,Carrizo 3 Density 1 Cam 1,92531e75-cd30-4a21-8703-e957748c3b05,DSCF0086.JPG,gs://145625598251_2004862_978_cam_traps_carrizo_20__main/deployment/2211685/prod/directUpload/92531e75-cd30-4a21-8703-e957748c3b05.JPG,0,Computer vision,9c7ff463-d1cb-47a6-9afa-30a7b7760fc0,Mammalia,Lagomorpha,Leporidae,Lepus,californicus,Black-tailed Jackrabbit,,2021-01-07 17:11:14,1,,,false,,,,false,,0.99,CC0
2004862,Carrizo 3 Density 1 Cam 1,9e95e24d-94f0-465f-a6f7-d6512b520a82,DSCF0081.JPG,gs://145625598251_2004862_978_cam_traps_carrizo_20__main/deployment/2211685/prod/directUpload/9e95e24d-94f0-465f-a6f7-d6512b520a82.JPG,0,Computer vision,4457a0c6-cb68-44c0-9c27-ad08abe57755,Mammalia,Carnivora,Canidae,Vulpes,macrotis,Kit Fox,,2021-01-06 19:01:15,1,,,false,,,,false,,0.77,CC0
2004862,Carrizo 3 Density 1 Cam 1,a5734bcd-49a3-4d8f-bd14-0b01846e9e93,DSCF0075.JPG,gs://145625598251_2004862_978_cam_traps_carrizo_20__main/deployment/2211685/prod/directUpload/a5734bcd-49a3-4d8f-bd14-0b01846e9e93.JPG,0,Computer vision,b1352069-a39c-4a84-a949-60044271c0c1,Aves,,,,,Bird,,2021-01-06 05:07:03,1,,,false,,,,false,,0.84,CC0
2004862,Carrizo 3 Density 1 Cam 1,17b28fce-c222-4ede-af86-056ea19a5ec6,DSCF0082.JPG,gs://145625598251_2004862_978_cam_traps_carrizo_20__main/deployment/2211685/prod/directUpload/17b28fce-c222-4ede-af86-056ea19a5ec6.JPG,0,Computer vision,f2d233e3-80e3-433d-9687-e29ecc7a467a,Mammalia,,,,,Mammal,,2021-01-06 20:19:55,1,,,false,,,,false,,0.73,CC0
2004862,Carrizo 3 Density 1 Cam 1,c7fadd1f-52ea-47db-8242-b2040140c2f2,DSCF0079.JPG,gs://145625598251_2004862_978_cam_traps_carrizo_20__main/deployment/2211685/prod/directUpload/c7fadd1f-52ea-47db-8242-b2040140c2f2.JPG,0,Computer vision,9c7ff463-d1cb-47a6-9afa-30a7b7760fc0,Mammalia,Lagomorpha,Leporidae,Lepus,californicus,Black-tailed Jackrabbit,,2021-01-06 18:16:11,1,,,false,,,,false,,0.88,CC0
2004862,Carrizo 3 Density 1 Cam 1,6e62ce5a-cbb1-4df7-8953-a7e0a8de3136,DSCF0090.JPG,gs://145625598251_2004862_978_cam_traps_carrizo_20__main/deployment/2211685/prod/directUpload/6e62ce5a-cbb1-4df7-8953-a7e0a8de3136.JPG,0,Computer vision,f2d233e3-80e3-433d-9687-e29ecc7a467a,Mammalia,,,,,Mammal,,2021-01-07 21:09:43,1,,,false,,,,false,,0.65,CC0
2004862,Carrizo 3 Density 1 Cam 1,eff05648-6114-4aaa-b959-83319d06010f,DSCF0088.JPG,gs://145625598251_2004862_978_cam_traps_carrizo_20__main/deployment/2211685/prod/directUpload/eff05648-6114-4aaa-b959-83319d06010f.JPG,0,Computer vision,4457a0c6-cb68-44c0-9c27-ad08abe57755,Mammalia,Carnivora,Canidae,Vulpes,macrotis,Kit Fox,,2021-01-07 19:09:50,1,,,false,,,,false,,0.87,CC0
2004862,Carrizo 3 Density 1 Cam 1,c4c9511e-424e-4db5-bf1d-977a8414d4cc,DSCF0087.JPG,gs://145625598251_2004862_978_cam_traps_carrizo_20__main/deployment/2211685/prod/directUpload/c4c9511e-424e-4db5-bf1d-977a8414d4cc.JPG,0,Computer vision,f2d233e3-80e3-433d-9687-e29ecc7a467a,Mammalia,,,,,Mammal,,2021-01-07 18:16:41,1,,,false,,,,false,,0.71,CC0
2004862,Carrizo 3 Density 1 Cam 1,8fffb372-9a63-40dd-8ec8-d821222d7525,DSCF0077.JPG,gs://145625598251_2004862_978_cam_traps_carrizo_20__main/deployment/2211685/prod/directUpload/8fffb372-9a63-40dd-8ec8-d821222d7525.JPG,0,Computer vision,6c09fa63-2acc-4915-a60b-bd8cee40aedb,Mammalia,Lagomorpha,Leporidae,,,Rabbit and Hare Family,,2021-01-06 15:50:59,1,,,false,,,,false,,0.63,CC0
2004862,Carrizo 3 Density 1 Cam 1,e62f8936-c5c6-43aa-8bd3-04994997835c,DSCF0070.JPG,gs://145625598251_2004862_978_cam_traps_carrizo_20__main/deployment/2211685/prod/directUpload/e62f8936-c5c6-43aa-8bd3-04994997835c.JPG,0,Computer vision,1f689929-883d-4dae-958c-3d57ab5b6c16,,,,,,Animal,,2021-01-05 21:38:47,1,,,false,,,,false,,0.78,CC0
2004862,Carrizo 3 Density 1 Cam 1,b5780359-c8ce-40b1-bfd1-5275d845f531,DSCF0080.JPG,gs://145625598251_2004862_978_cam_traps_carrizo_20__main/deployment/2211685/prod/directUpload/b5780359-c8ce-40b1-bfd1-5275d845f531.JPG,0,Computer vision,f2d233e3-80e3-433d-9687-e29ecc7a467a,Mammalia,,,,,Mammal,,2021-01-06 18:30:12,1,,,false,,,,false,,0.82,CC0
2004862,Carrizo 3 Density 1 Cam 1,d0a5269b-931c-47c7-a066-591cd920dcfa,DSCF0084.JPG,gs://145625598251_2004862_978_cam_traps_carrizo_20__main/deployment/2211685/prod/directUpload/d0a5269b-931c-47c7-a066-591cd920dcfa.JPG,0,Computer vision,f2d233e3-80e3-433d-9687-e29ecc7a467a,Mammalia,,,,,Mammal,,2021-01-06 21:08:45,1,,,false,,,,false,,0.64,CC0
2004862,Carrizo 3 Density 1 Cam 1,e824aa68-b73c-4fc7-b1ff-979d6166f2d6,DSCF0069.JPG,gs://145625598251_2004862_978_cam_traps_carrizo_20__main/deployment/2211685/prod/directUpload/e824aa68-b73c-4fc7-b1ff-979d6166f2d6.JPG,0,Computer vision,f2efdae9-efb8-48fb-8a91-eccf79ab4ffb,No CV Result,No CV Result,No CV Result,No CV Result,No CV Result,No CV Result,,2021-01-05 19:51:01,1,,,false,,,,false,,0.40,CC0
2004862,Carrizo 3 Density 1 Cam 1,9a4ddbc6-a312-47e8-8836-ab7e4a392f40,DSCF0072.JPG,gs://145625598251_2004862_978_cam_traps_carrizo_20__main/deployment/2211685/prod/directUpload/9a4ddbc6-a312-47e8-8836-ab7e4a392f40.JPG,0,Computer vision,f2d233e3-80e3-433d-9687-e29ecc7a467a,Mammalia,,,,,Mammal,,2021-01-05 22:13:15,1,,,false,,,,false,,0.84,CC0
2004862,Carrizo 3 Density 1 Cam 1,a16859cc-3109-4512-8256-67126f4117d2,DSCF0067.JPG,gs://145625598251_2004862_978_cam_traps_carrizo_20__main/deployment/2211685/prod/directUpload/a16859cc-3109-4512-8256-67126f4117d2.JPG,1,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-05 18:15:46,1,,,false,,,,false,,0.98,CC0
2004862,Carrizo 3 Density 1 Cam 2 May 17th,61ec69f7-6c44-4f69-a9ce-078793166ee6,DSCF0003.JPG,gs://145625598251_2004862_978_cam_traps_carrizo_20__main/deployment/2211862/prod/directUpload/61ec69f7-6c44-4f69-a9ce-078793166ee6.JPG,1,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-02 06:50:58,1,,,false,,,,false,,0.99,CC0
2004862,Carrizo 3 Density 1 Cam 2 May 17th,49d18bee-eede-4018-8796-c8120f99906e,DSCF0006.JPG,gs://145625598251_2004862_978_cam_traps_carrizo_20__main/deployment/2211862/prod/directUpload/49d18bee-eede-4018-8796-c8120f99906e.JPG,1,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-02 06:55:48,1,,,false,,,,false,,0.99,CC0
2004862,Carrizo 3 Density 1 Cam 2 May 17th,30022816-06a8-485f-aa2d-30dbf01ee96f,DSCF0004.JPG,gs://145625598251_2004862_978_cam_traps_carrizo_20__main/deployment/2211862/prod/directUpload/30022816-06a8-485f-aa2d-30dbf01ee96f.JPG,1,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-02 06:53:15,1,,,false,,,,false,,0.99,CC0
2004862,Carrizo 3 Density 1 Cam 2 May 17th,1ac7e384-67ad-4b41-86fb-5e9b06d7e8c6,DSCF0001.JPG,gs://145625598251_2004862_978_cam_traps_carrizo_20__main/deployment/2211862/prod/directUpload/1ac7e384-67ad-4b41-86fb-5e9b06d7e8c6.JPG,0,Computer vision,990ae9dd-7a59-4344-afcb-1b7b21368000,Mammalia,Primates,Hominidae,Homo,sapiens,Human,,2021-01-02 06:46:36,1,,,false,,,,false,,0.99,CC0
2004862,Carrizo 3 Density 1 Cam 2 May 17th,b969530f-b7d8-4f8d-8368-5ce481d16279,DSCF0005.JPG,gs://145625598251_2004862_978_cam_traps_carrizo_20__main/deployment/2211862/prod/directUpload/b969530f-b7d8-4f8d-8368-5ce481d16279.JPG,1,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-02 06:54:19,1,,,false,,,,false,,0.99,CC0
2004862,Carrizo 3 Density 1 Cam 2 May 17th,eb7224d0-7171-4be2-bb9c-ba6b6266063d,DSCF0002.JPG,gs://145625598251_2004862_978_cam_traps_carrizo_20__main/deployment/2211862/prod/directUpload/eb7224d0-7171-4be2-bb9c-ba6b6266063d.JPG,1,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-02 06:48:17,1,,,false,,,,false,,0.99,CC0
2004862,Carrizo 3 Density 1 Cam 2 May 17th,ab6c2f92-9c17-43e2-b497-2a4c464d38a6,DSCF0007.JPG,gs://145625598251_2004862_978_cam_traps_carrizo_20__main/deployment/2211862/prod/directUpload/ab6c2f92-9c17-43e2-b497-2a4c464d38a6.JPG,1,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-02 06:56:52,1,,,false,,,,false,,0.99,CC0
2004862,Carrizo 3 Density 1 Cam 2 May 17th,d5dcaf98-6f79-4659-9add-9ead313cde3d,DSCF0010.JPG,gs://145625598251_2004862_978_cam_traps_carrizo_20__main/deployment/2211862/prod/directUpload/d5dcaf98-6f79-4659-9add-9ead313cde3d.JPG,1,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-02 07:05:21,1,,,false,,,,false,,0.99,CC0
2004862,Carrizo 3 Density 1 Cam 2 May 17th,7eeaefe7-4bce-4200-97ed-82a556324564,DSCF0011.JPG,gs://145625598251_2004862_978_cam_traps_carrizo_20__main/deployment/2211862/prod/directUpload/7eeaefe7-4bce-4200-97ed-82a556324564.JPG,1,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-02 07:07:17,1,,,false,,,,false,,0.99,CC0
2004862,Carrizo 3 Density 1 Cam 2 May 17th,0a42c22a-3a58-45ae-9861-f4322c898ea9,DSCF0008.JPG,gs://145625598251_2004862_978_cam_traps_carrizo_20__main/deployment/2211862/prod/directUpload/0a42c22a-3a58-45ae-9861-f4322c898ea9.JPG,1,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-02 07:00:24,1,,,false,,,,false,,0.99,CC0
2004862,Carrizo 3 Density 1 Cam 2 May 17th,9583fee6-4235-4efc-93ef-e18a51f34596,DSCF0009.JPG,gs://145625598251_2004862_978_cam_traps_carrizo_20__main/deployment/2211862/prod/directUpload/9583fee6-4235-4efc-93ef-e18a51f34596.JPG,1,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-02 07:03:17,1,,,false,,,,false,,0.99,CC0
2004862,Carrizo 3 Density 1 Cam 2 May 17th,208b8a16-1c4e-4e35-ba4a-29879d7d818d,DSCF0013.JPG,gs://145625598251_2004862_978_cam_traps_carrizo_20__main/deployment/2211862/prod/directUpload/208b8a16-1c4e-4e35-ba4a-29879d7d818d.JPG,1,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-02 07:10:22,1,,,false,,,,false,,0.99,CC0
2004862,Carrizo 3 Density 1 Cam 2 May 17th,da79cb28-4c33-4829-863f-879a5d65004a,DSCF0012.JPG,gs://145625598251_2004862_978_cam_traps_carrizo_20__main/deployment/2211862/prod/directUpload/da79cb28-4c33-4829-863f-879a5d65004a.JPG,1,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-02 07:08:55,1,,,false,,,,false,,0.99,CC0
2004862,Carrizo 3 Density 1 Cam 2 May 17th,8a8615e8-832d-468b-8747-d9bd5a30847b,DSCF0014.JPG,gs://145625598251_2004862_978_cam_traps_carrizo_20__main/deployment/2211862/prod/directUpload/8a8615e8-832d-468b-8747-d9bd5a30847b.JPG,1,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-02 07:12:03,1,,,false,,,,false,,0.99,CC0
2004862,Carrizo 3 Density 1 Cam 2 May 17th,59f65553-1096-4db0-8502-add20bdcdfa0,DSCF0015.JPG,gs://145625598251_2004862_978_cam_traps_carrizo_20__main/deployment/2211862/prod/directUpload/59f65553-1096-4db0-8502-add20bdcdfa0.JPG,1,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-02 07:14:50,1,,,false,,,,false,,0.99,CC0
2004862,Carrizo 3 Density 1 Cam 2 May 17th,8ce58f08-7c6d-41d1-9b95-114c52a8533e,DSCF0016.JPG,gs://145625598251_2004862_978_cam_traps_carrizo_20__main/deployment/2211862/prod/directUpload/8ce58f08-7c6d-41d1-9b95-114c52a8533e.JPG,1,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-02 07:16:06,1,,,false,,,,false,,0.99,CC0
2004862,Carrizo 3 Density 1 Cam 2 May 17th,f9e1613d-cdb5-49b6-bfce-7401f3da2dc5,DSCF0018.JPG,gs://145625598251_2004862_978_cam_traps_carrizo_20__main/deployment/2211862/prod/directUpload/f9e1613d-cdb5-49b6-bfce-7401f3da2dc5.JPG,1,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-02 07:21:28,1,,,false,,,,false,,0.99,CC0
2004862,Carrizo 3 Density 1 Cam 2 May 17th,bce099dd-6624-491f-91d3-8aa0e66dc072,DSCF0019.JPG,gs://145625598251_2004862_978_cam_traps_carrizo_20__main/deployment/2211862/prod/directUpload/bce099dd-6624-491f-91d3-8aa0e66dc072.JPG,1,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-02 07:28:39,1,,,false,,,,false,,0.99,CC0
2004862,Carrizo 3 Density 1 Cam 2 May 17th,bda2a251-a588-4183-899c-1e329bd2b7b4,DSCF0017.JPG,gs://145625598251_2004862_978_cam_traps_carrizo_20__main/deployment/2211862/prod/directUpload/bda2a251-a588-4183-899c-1e329bd2b7b4.JPG,1,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-02 07:20:22,1,,,false,,,,false,,0.99,CC0
2004862,Carrizo 3 Density 1 Cam 2 May 17th,48ca4be2-80b8-4784-8fd8-70c8009f4542,DSCF0020.JPG,gs://145625598251_2004862_978_cam_traps_carrizo_20__main/deployment/2211862/prod/directUpload/48ca4be2-80b8-4784-8fd8-70c8009f4542.JPG,1,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-02 07:32:42,1,,,false,,,,false,,0.99,CC0
2004862,Carrizo 3 Density 1 Cam 2 May 17th,dc38a951-da23-438d-9a68-3bb769adda7f,DSCF0021.JPG,gs://145625598251_2004862_978_cam_traps_carrizo_20__main/deployment/2211862/prod/directUpload/dc38a951-da23-438d-9a68-3bb769adda7f.JPG,1,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-02 07:38:24,1,,,false,,,,false,,0.99,CC0
2004862,Carrizo 3 Density 1 Cam 2 May 17th,4d75ecf2-90ec-44b8-acea-6dc70bd7f59c,DSCF0026.JPG,gs://145625598251_2004862_978_cam_traps_carrizo_20__main/deployment/2211862/prod/directUpload/4d75ecf2-90ec-44b8-acea-6dc70bd7f59c.JPG,1,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-02 08:02:13,1,,,false,,,,false,,0.99,CC0
2004862,Carrizo 3 Density 1 Cam 2 May 17th,b4c7d5dd-7cc4-46ae-8f41-15e2c994f85a,DSCF0025.JPG,gs://145625598251_2004862_978_cam_traps_carrizo_20__main/deployment/2211862/prod/directUpload/b4c7d5dd-7cc4-46ae-8f41-15e2c994f85a.JPG,1,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-02 08:00:10,1,,,false,,,,false,,0.99,CC0
2004862,Carrizo 3 Density 1 Cam 2 May 17th,b867e3d3-dce1-4fe3-bb59-7251e3238c22,DSCF0022.JPG,gs://145625598251_2004862_978_cam_traps_carrizo_20__main/deployment/2211862/prod/directUpload/b867e3d3-dce1-4fe3-bb59-7251e3238c22.JPG,1,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-02 07:39:48,1,,,false,,,,false,,0.99,CC0
2004862,Carrizo 3 Density 1 Cam 2 May 17th,a7fbf031-ee28-4a12-94b0-7587772bee0c,DSCF0024.JPG,gs://145625598251_2004862_978_cam_traps_carrizo_20__main/deployment/2211862/prod/directUpload/a7fbf031-ee28-4a12-94b0-7587772bee0c.JPG,1,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-02 07:46:52,1,,,false,,,,false,,0.99,CC0
2004862,Carrizo 3 Density 1 Cam 2 May 17th,eb3767e3-21ea-4f56-ac90-ded161dc9af0,DSCF0023.JPG,gs://145625598251_2004862_978_cam_traps_carrizo_20__main/deployment/2211862/prod/directUpload/eb3767e3-21ea-4f56-ac90-ded161dc9af0.JPG,1,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-02 07:44:41,1,,,false,,,,false,,0.99,CC0
2004862,Carrizo 3 Density 1 Cam 2 May 17th,fb6725d8-922a-4809-98d7-fa1ae5936340,DSCF0027.JPG,gs://145625598251_2004862_978_cam_traps_carrizo_20__main/deployment/2211862/prod/directUpload/fb6725d8-922a-4809-98d7-fa1ae5936340.JPG,1,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-02 08:05:51,1,,,false,,,,false,,0.99,CC0
2004862,Carrizo 3 Density 1 Cam 2 May 17th,cffc7c31-f214-4875-901a-52cd8b3fa3f3,DSCF0029.JPG,gs://145625598251_2004862_978_cam_traps_carrizo_20__main/deployment/2211862/prod/directUpload/cffc7c31-f214-4875-901a-52cd8b3fa3f3.JPG,1,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-02 08:18:17,1,,,false,,,,false,,0.99,CC0
2004862,Carrizo 3 Density 1 Cam 2 May 17th,42463ae5-936d-4fdf-9cf0-f4ebcdc96fca,DSCF0031.JPG,gs://145625598251_2004862_978_cam_traps_carrizo_20__main/deployment/2211862/prod/directUpload/42463ae5-936d-4fdf-9cf0-f4ebcdc96fca.JPG,1,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-02 08:22:50,1,,,false,,,,false,,0.99,CC0
2004862,Carrizo 3 Density 1 Cam 2 May 17th,185f86f0-2974-41d8-8da1-2f6903c171c2,DSCF0030.JPG,gs://145625598251_2004862_978_cam_traps_carrizo_20__main/deployment/2211862/prod/directUpload/185f86f0-2974-41d8-8da1-2f6903c171c2.JPG,1,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-02 08:20:47,1,,,false,,,,false,,0.99,CC0
2004862,Carrizo 3 Density 1 Cam 2 May 17th,6f65f52c-07ed-4e41-9d0b-53bd87931aa0,DSCF0032.JPG,gs://145625598251_2004862_978_cam_traps_carrizo_20__main/deployment/2211862/prod/directUpload/6f65f52c-07ed-4e41-9d0b-53bd87931aa0.JPG,1,Computer vision,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,,,,,,Blank,,2021-01-02 08:28:23,1,,,false,,,,false,,0.99,CC0
